305.59,305.59,305.59,305.59,305.36,303.79,301.66,299.35,296.34,293.01,289.09,284.63,279.52,274.2,268.29,262.3,256.36,250,243.79,237.23,230.6,224.01,217.24,210.67,203.6,196.39,189.49,182.68,176.09,170.06,164.07,158.9,154.57,150.42,147.14,144.14,141.71,140.37,139.24,138.38,138.2,138.2,138.2,138.2,138.09,138.2,138.2,138.2,138.09,138.2,138.2,139.09,141.59,144.47,147.84,151.71,156.44,160.69,166.11,171.69,177.06,182.71,188.43,193.33,197.68,201.92,205.96,209.3,212.51,214.93,216.83,218.56,220.1,220.55,220.85,220.67,220.05,218.9,217.71,216.28,215.22,213.88,212.69,211.42,210.82,210.1,209.51,209.21,209.18,209.21,209.21,209.21,209.18,209.18,209.21,209.18,209.18,209.27,209.81,211.61,213.85,216.47,219.1,222.74,226.37,230.36,234.75,239.49,244.09,248.73,253.25,257.43,261.65,265.56,269.79,273.36,276.86,280.36,283.68,286.57,289.45,291.93,294.06,296.33,298.18,299.58,300.97,301.98,302.82,303.69,304.14,304.68,305.24,305.34,305.59,305.44,305.59,305.59,305.59,305.61,305.59
0.46877,0.46877,-7.4737e-16,0.46877,0.46841,-5.1901e-16,-2.873e-16,-2.9999e-16,-1.6697e-16,-2.925e-17,9.2269e-17,1.884e-16,3.5087e-16,5.256e-16,6.7781e-16,9.2148e-16,1.0577e-15,1.2274e-15,1.4162e-15,1.6254e-15,1.8134e-15,1.994e-15,2.1648e-15,2.3512e-15,2.5649e-15,2.7695e-15,2.9486e-15,3.1217e-15,3.2804e-15,3.4406e-15,3.61e-15,3.7552e-15,3.8481e-15,3.9688e-15,4.0385e-15,4.1198e-15,4.1916e-15,4.2124e-15,4.236e-15,4.2648e-15,4.2709e-15,4.2709e-15,4.2709e-15,4.2709e-15,4.2838e-15,4.2709e-15,4.2709e-15,4.2709e-15,4.2838e-15,4.2709e-15,4.2709e-15,4.2221e-15,4.0843e-15,3.9195e-15,3.7362e-15,3.5115e-15,3.2216e-15,2.9553e-15,2.5887e-15,2.1599e-15,1.7414e-15,1.2376e-15,6.7775e-16,1.2366e-16,-3.871e-16,-9.418e-16,-1.5488e-15,-2.1661e-15,-2.7767e-15,-3.371e-15,-3.9815e-15,-4.7367e-15,0.33763,-5.9735e-15,-6.6315e-15,-7.2677e-15,-7.8202e-15,-8.4181e-15,-8.8861e-15,-9.3404e-15,-9.705e-15,-1.0041e-14,-1.0343e-14,-1.0583e-14,-1.0709e-14,-1.0808e-14,-1.0873e-14,-1.0905e-14,-1.0917e-14,-1.0905e-14,-1.0905e-14,-1.0905e-14,-1.0917e-14,-1.0917e-14,-1.0905e-14,-1.0917e-14,-1.0917e-14,-1.0894e-14,-1.0918e-14,0.3246,-1.0695e-14,-1.0518e-14,-1.0389e-14,-1.0174e-14,-9.9301e-15,-9.6872e-15,-9.3817e-15,-9.0486e-15,-8.6815e-15,-8.3429e-15,-7.9708e-15,-7.6136e-15,-7.2236e-15,-6.8623e-15,-6.4164e-15,-6.0262e-15,-5.5788e-15,-5.1954e-15,-4.7301e-15,-4.311e-15,-3.8705e-15,-3.4268e-15,-2.9432e-15,0.45457,-2.2393e-15,-1.9619e-15,-1.6932e-15,-1.4054e-15,-1.2014e-15,-1.0071e-15,-8.8133e-16,-8.3477e-16,-7.5932e-16,-7.4219e-16,-7.4737e-16,0.46854,-7.4737e-16,-7.4737e-16,-7.4737e-16,-7.1866e-16,-7.4737e-16
108.53,108.53,108.53,108.53,107.98,104.8,101.02,101.23,99.053,96.804,94.819,93.249,90.596,87.742,85.256,81.277,79.053,76.281,73.198,69.781,66.711,63.762,60.971,57.928,54.438,51.097,48.173,45.345,42.753,40.137,37.37,34.999,33.481,31.511,30.372,29.045,27.872,27.533,27.146,26.676,26.578,26.578,26.578,26.578,26.366,26.578,26.578,26.578,26.366,26.578,26.578,27.374,29.625,32.316,35.309,38.978,43.713,48.062,54.05,61.053,67.886,76.115,85.257,94.306,102.65,111.71,121.62,131.7,141.67,151.38,161.35,173.68,182.9,193.88,204.63,215.02,224.04,233.8,241.45,248.87,254.82,260.31,265.25,269.15,271.22,272.84,273.89,274.41,274.62,274.41,274.41,274.41,274.62,274.62,274.41,274.62,274.62,274.23,274.63,272.95,270.99,268.09,265.99,262.48,258.5,254.53,249.54,244.1,238.11,232.58,226.5,220.67,214.3,208.4,201.11,194.74,187.44,181.17,173.57,166.73,159.54,152.29,144.39,138.83,132.9,128.37,123.98,119.28,115.95,112.77,110.72,109.96,108.73,108.45,108.53,108.17,108.53,108.53,108.53,108.06,108.53
0,0.087891,0,0.087891,0.087891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087891,0,0.087891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087891,0,0,0.087891,0,0,0,0,0,0,0,0,0,0.087891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087891,0.087891,0,0
20.83,20.83,20.83,20.83,20.83,20.83,20.391,19.6,18.721,17.842,16.699,15.293,13.799,12.393,10.811,9.4922,7.7344,6.1523,4.6582,3.1641,1.582,-0.087891,-1.6699,-3.252,-4.7461,-6.3281,-7.8223,-9.4043,-10.986,-12.305,-13.535,-14.678,-15.645,-16.523,-17.314,-17.93,-18.457,-18.809,-19.072,-19.16,-19.16,-19.16,-19.16,-19.16,-19.16,-19.16,-19.16,-19.16,-19.16,-19.16,-19.16,-19.248,-19.424,-19.6,-19.688,-19.863,-20.039,-20.127,-20.391,-20.654,-20.918,-21.27,-21.533,-21.973,-22.324,-22.5,-22.939,-23.291,-23.643,-23.906,-24.346,-24.873,-25.049,-25.488,-25.84,-26.279,-26.631,-26.982,-27.334,-27.686,-27.949,-28.125,-28.301,-28.564,-28.74,-28.828,-29.092,-29.092,-29.092,-29.092,-29.18,-29.18,-29.092,-29.092,-29.092,-29.092,-29.092,-29.092,-28.74,-28.125,-27.334,-26.455,-25.4,-24.17,-22.764,-21.357,-19.6,-17.842,-15.908,-14.062,-12.041,-10.195,-8.2617,-6.416,-4.3066,-2.4609,-0.52734,1.4062,3.3398,5.2734,7.207,9.0527,10.898,12.568,14.062,15.293,16.523,17.666,18.633,19.424,19.863,20.303,20.654,20.742,20.83,20.918,20.83,20.83,20.83,20.83,20.83
1.582,1.582,1.582,1.582,1.7578,2.5488,3.4277,4.5703,5.9766,7.4707,9.1406,10.986,13.008,15.205,17.49,19.775,22.061,24.346,26.631,28.828,31.113,33.398,35.771,37.969,40.166,42.539,44.824,47.021,49.043,50.889,52.646,54.316,55.635,56.865,57.92,58.799,59.414,59.854,60.117,60.293,60.293,60.293,60.293,60.293,60.293,60.293,60.293,60.293,60.293,60.293,60.293,60.117,59.414,58.623,57.744,56.689,55.459,54.141,52.646,50.889,49.219,47.373,45.439,43.506,41.66,39.814,37.881,35.947,34.014,32.168,30.322,28.213,26.367,24.521,22.588,20.654,19.16,17.666,16.348,15.205,14.15,13.271,12.393,11.865,11.602,11.426,11.426,11.426,11.426,11.426,11.514,11.426,11.514,11.426,11.426,11.514,11.514,11.426,11.25,11.162,10.986,10.986,10.723,10.459,10.283,10.02,9.7559,9.4043,9.1406,8.7891,8.4375,7.998,7.6465,7.2949,6.8555,6.5039,6.2402,5.7129,5.4492,5.0977,4.7461,4.3945,4.3066,3.6914,3.3398,2.9883,2.7246,2.5488,2.2852,2.1094,2.0215,1.7578,1.6699,1.6699,1.6699,1.582,1.582,1.582,1.582,1.582,1.6699
0.35156,0.35156,0.35156,0.35156,0.43945,0.70312,0.87891,1.3184,1.6699,2.1094,2.6367,3.1641,3.8672,4.5703,5.2734,6.0645,6.8555,7.4707,8.3496,9.1406,9.8438,10.635,11.338,12.129,12.832,13.623,14.414,15.117,15.82,16.436,17.051,17.578,18.105,18.457,18.809,19.16,19.424,19.6,19.863,19.951,20.127,20.127,20.127,20.127,20.127,20.127,20.127,20.127,20.127,20.127,20.127,20.039,20.039,19.951,19.775,19.512,19.336,19.072,18.896,18.545,18.281,17.93,17.578,17.227,16.875,16.523,16.172,15.82,15.469,15.205,14.854,14.414,14.062,13.711,13.447,13.096,12.744,12.305,12.041,11.777,11.514,11.25,11.074,10.811,10.723,10.547,10.459,10.371,10.371,10.371,10.371,10.371,10.283,10.371,10.283,10.283,10.283,10.283,10.195,10.107,10.02,9.8438,9.7559,9.4043,9.2285,8.9648,8.7012,8.2617,7.998,7.5586,7.207,6.8555,6.5039,6.1523,5.8887,5.4492,5.1855,4.834,4.4824,4.043,3.6914,3.4277,2.9883,2.7246,2.2852,2.0215,1.7578,1.4062,1.2305,0.9668,0.87891,0.70312,0.52734,0.43945,0.35156,0.35156,0.35156,0.35156,0.35156,0.35156,0.35156
